p3XHA-lic-hxg-insert	Alw44I	1246,4181
p3XHA-lic-hxg-insert	AlwNI	2834,2593
p3XHA-lic-hxg-insert	ApaLI	1246,4181
p3XHA-lic-hxg-insert	Asp700I	2581,2846
p3XHA-lic-hxg-insert	Asp718I	5362,65
p3XHA-lic-hxg-insert	BamHI	1969,3458
p3XHA-lic-hxg-insert	BcuI	1969,3458
p3XHA-lic-hxg-insert	BglI	1267,4160
p3XHA-lic-hxg-insert	BpmI	2,5425
p3XHA-lic-hxg-insert	Bpu10I	3,5424
p3XHA-lic-hxg-insert	BpvUI	1045,4382
p3XHA-lic-hxg-insert	Bsa29I	1684,3743
p3XHA-lic-hxg-insert	BsaAI	577,4850
p3XHA-lic-hxg-insert	BseCI	1684,3743
p3XHA-lic-hxg-insert	BseX3I	1864,3563
p3XHA-lic-hxg-insert	BshVI	1684,3743
p3XHA-lic-hxg-insert	BsmI	1384,4043
p3XHA-lic-hxg-insert	BspDI	1684,3743
p3XHA-lic-hxg-insert	BspHI	1008,4419
p3XHA-lic-hxg-insert	BspQI	3,5424
p3XHA-lic-hxg-insert	BstBAI	577,4850
p3XHA-lic-hxg-insert	BstZI	1864,3563
p3XHA-lic-hxg-insert	Bsu15I	1684,3743
p3XHA-lic-hxg-insert	BtgZI	4,5423
p3XHA-lic-hxg-insert	CaiI	2834,2593
p3XHA-lic-hxg-insert	CciI	1008,4419
p3XHA-lic-hxg-insert	ClaI	1684,3743
p3XHA-lic-hxg-insert	EagI	1864,3563
p3XHA-lic-hxg-insert	EclXI	1864,3563
p3XHA-lic-hxg-insert	Eco52I	1864,3563
p3XHA-lic-hxg-insert	EcoRI	459,4968
p3XHA-lic-hxg-insert	FblI	928,4499
p3XHA-lic-hxg-insert	GsuI	2,5425
p3XHA-lic-hxg-insert	KpnI	5362,65
p3XHA-lic-hxg-insert	LguI	3,5424
p3XHA-lic-hxg-insert	MluI	1466,3961
p3XHA-lic-hxg-insert	MroXI	2581,2846
p3XHA-lic-hxg-insert	Mva1269I	1384,4043
p3XHA-lic-hxg-insert	MvrI	1045,4382
p3XHA-lic-hxg-insert	PagI	1008,4419
p3XHA-lic-hxg-insert	PciSI	3,5424
p3XHA-lic-hxg-insert	PctI	1384,4043
p3XHA-lic-hxg-insert	PdmI	2581,2846
p3XHA-lic-hxg-insert	Ple19I	1045,4382
p3XHA-lic-hxg-insert	Ppu21I	577,4850
p3XHA-lic-hxg-insert	PstNI	2834,2593
p3XHA-lic-hxg-insert	PvuI	1045,4382
p3XHA-lic-hxg-insert	SalI	928,4499
p3XHA-lic-hxg-insert	SapI	3,5424
p3XHA-lic-hxg-insert	SpeI	1969,3458
p3XHA-lic-hxg-insert	SspI	130,5297
p3XHA-lic-hxg-insert	VneI	1246,4181
p3XHA-lic-hxg-insert	XmiI	928,4499
p3XHA-lic-hxg-insert	XmnI	2581,2846
p3XHA-lic-hxg-insert	ZraI	1584,3843
p3XHA-lic-hxg-insert	AasI	1168,1882,2377
p3XHA-lic-hxg-insert	Acc16I	61,1452,3914
p3XHA-lic-hxg-insert	AflIII	1466,2621,1340
p3XHA-lic-hxg-insert	AhdI	1202,2671,1554
p3XHA-lic-hxg-insert	AseI	1235,59,4133
p3XHA-lic-hxg-insert	AvaII	2210,222,2995
p3XHA-lic-hxg-insert	BanII	1451,352,3624
p3XHA-lic-hxg-insert	Bme18I	2210,222,2995
p3XHA-lic-hxg-insert	BmeRI	1202,2671,1554
p3XHA-lic-hxg-insert	BstDSI	1882,41,3504
p3XHA-lic-hxg-insert	BtgI	1882,41,3504
p3XHA-lic-hxg-insert	Cfr42I	1882,41,3504
p3XHA-lic-hxg-insert	DrdI	1168,1882,2377
p3XHA-lic-hxg-insert	DriI	1202,2671,1554
p3XHA-lic-hxg-insert	DseDI	1168,1882,2377
p3XHA-lic-hxg-insert	Eam1105I	1202,2671,1554
p3XHA-lic-hxg-insert	Eco24I	1451,352,3624
p3XHA-lic-hxg-insert	Eco47I	2210,222,2995
p3XHA-lic-hxg-insert	EcoT38I	1451,352,3624
p3XHA-lic-hxg-insert	FriOI	1451,352,3624
p3XHA-lic-hxg-insert	FspI	61,1452,3914
p3XHA-lic-hxg-insert	KspI	1882,41,3504
p3XHA-lic-hxg-insert	NsbI	61,1452,3914
p3XHA-lic-hxg-insert	PshBI	1235,59,4133
p3XHA-lic-hxg-insert	PvuII	2195,2513,719
p3XHA-lic-hxg-insert	SacII	1882,41,3504
p3XHA-lic-hxg-insert	Sfr303I	1882,41,3504
p3XHA-lic-hxg-insert	SgrBI	1882,41,3504
p3XHA-lic-hxg-insert	VpaK11BI	2210,222,2995
p3XHA-lic-hxg-insert	VspI	1235,59,4133
p3XHA-lic-hxg-insert	AclI	3032,328,373,1694
p3XHA-lic-hxg-insert	AloI	5,27,5,5390
p3XHA-lic-hxg-insert	Ama87I	428,255,999,3745
p3XHA-lic-hxg-insert	ArsI	5,27,5,5390
p3XHA-lic-hxg-insert	AvaI	428,255,999,3745
p3XHA-lic-hxg-insert	BbsI	4,563,4,4856
p3XHA-lic-hxg-insert	BmeT110I	428,255,999,3745
p3XHA-lic-hxg-insert	BpiI	4,563,4,4856
p3XHA-lic-hxg-insert	BplI	32,809,32,4554
p3XHA-lic-hxg-insert	Bse3DI	2,172,2,5251
p3XHA-lic-hxg-insert	BseMI	2,172,2,5251
p3XHA-lic-hxg-insert	BseYI	4,706,4,4713
p3XHA-lic-hxg-insert	BsiHKCI	428,255,999,3745
p3XHA-lic-hxg-insert	BsoBI	428,255,999,3745
p3XHA-lic-hxg-insert	BsrDI	2,172,2,5251
p3XHA-lic-hxg-insert	BstV2I	4,563,4,4856
p3XHA-lic-hxg-insert	CspCI	2,33,2,5390
p3XHA-lic-hxg-insert	DraI	2771,692,19,1945
p3XHA-lic-hxg-insert	Eco88I	428,255,999,3745
p3XHA-lic-hxg-insert	FalI	32,579,32,4784
p3XHA-lic-hxg-insert	GsaI	4,706,4,4713
p3XHA-lic-hxg-insert	HincII	928,689,285,3525
p3XHA-lic-hxg-insert	HindII	928,689,285,3525
p3XHA-lic-hxg-insert	NmeAIII	2,989,2,4434
p3XHA-lic-hxg-insert	PflFI	126,78,766,4457
p3XHA-lic-hxg-insert	Psp1406I	3032,328,373,1694
p3XHA-lic-hxg-insert	PsrI	5,27,5,5390
p3XHA-lic-hxg-insert	PsyI	126,78,766,4457
p3XHA-lic-hxg-insert	TatI	904,1393,1776,1354
p3XHA-lic-hxg-insert	Tth111I	126,78,766,4457
p3XHA-lic-hxg-insert	AcsI	459,30,2637,11,2290
p3XHA-lic-hxg-insert	AleI	1282,72,191,41,3841
p3XHA-lic-hxg-insert	ApoI	459,30,2637,11,2290
p3XHA-lic-hxg-insert	BaeGI	1062,213,2085,1246,821
p3XHA-lic-hxg-insert	BsaWI	587,2323,831,147,1539
p3XHA-lic-hxg-insert	Bse118I	24,1204,1371,1163,1665
p3XHA-lic-hxg-insert	BseSI	1062,213,2085,1246,821
p3XHA-lic-hxg-insert	BsrFI	24,1204,1371,1163,1665
p3XHA-lic-hxg-insert	BssAI	24,1204,1371,1163,1665
p3XHA-lic-hxg-insert	BstSLI	1062,213,2085,1246,821
p3XHA-lic-hxg-insert	Cfr10I	24,1204,1371,1163,1665
p3XHA-lic-hxg-insert	OliI	1282,72,191,41,3841
p3XHA-lic-hxg-insert	PfeI	1049,718,2754,140,766
p3XHA-lic-hxg-insert	TfiI	1049,718,2754,140,766
p3XHA-lic-hxg-insert	XapI	459,30,2637,11,2290
p3XHA-lic-hxg-insert	AccBSI	824,289,445,1801,253,1815
p3XHA-lic-hxg-insert	AsuC2I	73,180,3270,351,696,857
p3XHA-lic-hxg-insert	BauI	4,1451,4,1380,4,2584
p3XHA-lic-hxg-insert	BcnI	73,180,3270,351,696,857
p3XHA-lic-hxg-insert	BfoI	1331,1289,8,1938,370,491
p3XHA-lic-hxg-insert	BmrI	1,1976,1,1454,1,1994
p3XHA-lic-hxg-insert	BmuI	1,1976,1,1454,1,1994
p3XHA-lic-hxg-insert	BpuMI	73,180,3270,351,696,857
p3XHA-lic-hxg-insert	BsaI	4,962,4,2208,4,2245
p3XHA-lic-hxg-insert	BseRI	2,326,2,94,2,5001
p3XHA-lic-hxg-insert	BsgI	2,86,2,1101,2,4234
p3XHA-lic-hxg-insert	Bso31I	4,962,4,2208,4,2245
p3XHA-lic-hxg-insert	BsrBI	824,289,445,1801,253,1815
p3XHA-lic-hxg-insert	BssSI	4,1451,4,1380,4,2584
p3XHA-lic-hxg-insert	Bst2BI	4,1451,4,1380,4,2584
p3XHA-lic-hxg-insert	BstH2I	1331,1289,8,1938,370,491
p3XHA-lic-hxg-insert	EciI	2,2598,2,826,2,1997
p3XHA-lic-hxg-insert	Eco31I	4,962,4,2208,4,2245
p3XHA-lic-hxg-insert	HaeII	1331,1289,8,1938,370,491
p3XHA-lic-hxg-insert	MbiI	824,289,445,1801,253,1815
p3XHA-lic-hxg-insert	NciI	73,180,3270,351,696,857
p3XHA-lic-hxg-insert	AcoI	394,1754,110,58,1136,1442,533
p3XHA-lic-hxg-insert	AcyI	143,536,319,586,75,1865,1903
p3XHA-lic-hxg-insert	AjnI	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	BciT130I	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	BfmI	733,75,189,1120,678,191,2441
p3XHA-lic-hxg-insert	BsaHI	143,536,319,586,75,1865,1903
p3XHA-lic-hxg-insert	BseBI	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	BssNI	143,536,319,586,75,1865,1903
p3XHA-lic-hxg-insert	BstACI	143,536,319,586,75,1865,1903
p3XHA-lic-hxg-insert	BstNI	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	BstOI	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	BstSFI	733,75,189,1120,678,191,2441
p3XHA-lic-hxg-insert	Bst2UI	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	EaeI	394,1754,110,58,1136,1442,533
p3XHA-lic-hxg-insert	EcoRII	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	Hin1I	143,536,319,586,75,1865,1903
p3XHA-lic-hxg-insert	Hsp92I	143,536,319,586,75,1865,1903
p3XHA-lic-hxg-insert	MvaI	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	NmuCI	441,94,117,188,848,211,3528
p3XHA-lic-hxg-insert	Psp6I	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	PspGI	306,1434,2222,13,121,288,1043
p3XHA-lic-hxg-insert	SfcI	733,75,189,1120,678,191,2441
p3XHA-lic-hxg-insert	SmlI	876,933,1125,868,277,262,1086
p3XHA-lic-hxg-insert	SmoI	876,933,1125,868,277,262,1086
p3XHA-lic-hxg-insert	TseFI	441,94,117,188,848,211,3528
p3XHA-lic-hxg-insert	Tsp45I	441,94,117,188,848,211,3528
p3XHA-lic-hxg-insert	AccB1I	154,96,1547,1095,1231,1097,142,65
p3XHA-lic-hxg-insert	AcuI	2,195,2,1841,2,1010,2,2373
p3XHA-lic-hxg-insert	Alw21I	427,412,731,441,898,85,1161,1272
p3XHA-lic-hxg-insert	BanI	154,96,1547,1095,1231,1097,142,65
p3XHA-lic-hxg-insert	Bbv12I	427,412,731,441,898,85,1161,1272
p3XHA-lic-hxg-insert	BciVI	1,1874,1,1294,1,1526,1,729
p3XHA-lic-hxg-insert	BfuI	1,1874,1,1294,1,1526,1,729
p3XHA-lic-hxg-insert	BsaXI	3,27,3,2091,3,27,3,3270
p3XHA-lic-hxg-insert	BshNI	154,96,1547,1095,1231,1097,142,65
p3XHA-lic-hxg-insert	BsiHKAI	427,412,731,441,898,85,1161,1272
p3XHA-lic-hxg-insert	BspT107I	154,96,1547,1095,1231,1097,142,65
p3XHA-lic-hxg-insert	BsuI	1,1874,1,1294,1,1526,1,729
p3XHA-lic-hxg-insert	Eco57I	2,195,2,1841,2,1010,2,2373
p3XHA-lic-hxg-insert	AspS9I	457,1148,289,773,222,17,79,861,1581
p3XHA-lic-hxg-insert	BfaI	511,1462,507,6,297,1103,335,253,953
p3XHA-lic-hxg-insert	BmgT120I	457,1148,289,773,222,17,79,861,1581
p3XHA-lic-hxg-insert	Bsh1285I	398,1603,261,170,896,149,923,424,603
p3XHA-lic-hxg-insert	BsiEI	398,1603,261,170,896,149,923,424,603
p3XHA-lic-hxg-insert	BstDEI	732,410,121,72,1308,540,166,409,1669
p3XHA-lic-hxg-insert	BstMCI	398,1603,261,170,896,149,923,424,603
p3XHA-lic-hxg-insert	Cfr13I	457,1148,289,773,222,17,79,861,1581
p3XHA-lic-hxg-insert	DdeI	732,410,121,72,1308,540,166,409,1669
p3XHA-lic-hxg-insert	FspBI	511,1462,507,6,297,1103,335,253,953
p3XHA-lic-hxg-insert	HpyF3I	732,410,121,72,1308,540,166,409,1669
p3XHA-lic-hxg-insert	MaeI	511,1462,507,6,297,1103,335,253,953
p3XHA-lic-hxg-insert	MlyI	926,513,267,438,453,7,1591,486,746
p3XHA-lic-hxg-insert	MslI	1282,72,139,52,41,805,359,159,2518
p3XHA-lic-hxg-insert	PcsI	100,253,644,75,24,2142,877,398,914
p3XHA-lic-hxg-insert	PspPI	457,1148,289,773,222,17,79,861,1581
p3XHA-lic-hxg-insert	RseI	1282,72,139,52,41,805,359,159,2518
p3XHA-lic-hxg-insert	Sau96I	457,1148,289,773,222,17,79,861,1581
p3XHA-lic-hxg-insert	SchI	926,513,267,438,453,7,1591,486,746
p3XHA-lic-hxg-insert	SmiMI	1282,72,139,52,41,805,359,159,2518
p3XHA-lic-hxg-insert	XspI	511,1462,507,6,297,1103,335,253,953
p3XHA-lic-hxg-insert	BslFI	4,589,4,362,4,526,4,1222,4,2708
p3XHA-lic-hxg-insert	BsmBI	4,171,4,49,4,861,4,402,4,3924
p3XHA-lic-hxg-insert	BsmFI	4,589,4,362,4,526,4,1222,4,2708
p3XHA-lic-hxg-insert	Bst6I	3,264,3,524,3,634,3,1801,3,2189
p3XHA-lic-hxg-insert	Eam1104I	3,264,3,524,3,634,3,1801,3,2189
p3XHA-lic-hxg-insert	EarI	3,264,3,524,3,634,3,1801,3,2189
p3XHA-lic-hxg-insert	Esp3I	4,171,4,49,4,861,4,402,4,3924
p3XHA-lic-hxg-insert	FaqI	4,589,4,362,4,526,4,1222,4,2708
p3XHA-lic-hxg-insert	MspA1I	141,1656,226,41,131,809,941,245,518,719
p3XHA-lic-hxg-insert	TaqII	2,1539,2,511,2,183,2,1337,2,1847
p3XHA-lic-hxg-insert	AfaI	6,232,39,130,10,879,904,1393,1769,7,58
p3XHA-lic-hxg-insert	AgsI	459,236,303,28,35,1594,44,10,23,1202,1493
p3XHA-lic-hxg-insert	BsaJI	93,180,306,572,623,687,41,83,2223,421,198
p3XHA-lic-hxg-insert	BseDI	93,180,306,572,623,687,41,83,2223,421,198
p3XHA-lic-hxg-insert	BssECI	93,180,306,572,623,687,41,83,2223,421,198
p3XHA-lic-hxg-insert	BstX2I	81,270,146,1472,959,17,768,12,86,11,1605
p3XHA-lic-hxg-insert	BstYI	81,270,146,1472,959,17,768,12,86,11,1605
p3XHA-lic-hxg-insert	Csp6I	6,232,39,130,10,879,904,1393,1769,7,58
p3XHA-lic-hxg-insert	CviQI	6,232,39,130,10,879,904,1393,1769,7,58
p3XHA-lic-hxg-insert	MflI	81,270,146,1472,959,17,768,12,86,11,1605
p3XHA-lic-hxg-insert	PsuI	81,270,146,1472,959,17,768,12,86,11,1605
p3XHA-lic-hxg-insert	RsaI	6,232,39,130,10,879,904,1393,1769,7,58
p3XHA-lic-hxg-insert	RsaNI	6,232,39,130,10,879,904,1393,1769,7,58
p3XHA-lic-hxg-insert	XhoII	81,270,146,1472,959,17,768,12,86,11,1605
p3XHA-lic-hxg-insert	BmsI	4,1111,4,1014,4,245,4,187,4,1048,4,1798
p3XHA-lic-hxg-insert	BpuEI	2,931,2,1123,2,866,2,239,2,296,2,1960
p3XHA-lic-hxg-insert	BtsI	2,1,2,188,2,2541,2,18,2,1505,2,1162
p3XHA-lic-hxg-insert	CviAII	594,785,542,850,393,36,78,10,491,720,346,582
p3XHA-lic-hxg-insert	EcoP15I	2,400,2,1062,2,2284,2,149,2,56,2,1464
p3XHA-lic-hxg-insert	FaeI	594,785,542,850,393,36,78,10,491,720,346,582
p3XHA-lic-hxg-insert	FatI	594,785,542,850,393,36,78,10,491,720,346,582
p3XHA-lic-hxg-insert	Hin1II	594,785,542,850,393,36,78,10,491,720,346,582
p3XHA-lic-hxg-insert	Hsp92II	594,785,542,850,393,36,78,10,491,720,346,582
p3XHA-lic-hxg-insert	LweI	4,1111,4,1014,4,245,4,187,4,1048,4,1798
p3XHA-lic-hxg-insert	MmeI	2,177,2,421,2,776,2,1611,2,182,2,2248
p3XHA-lic-hxg-insert	NlaIII	594,785,542,850,393,36,78,10,491,720,346,582
p3XHA-lic-hxg-insert	SfaNI	4,1111,4,1014,4,245,4,187,4,1048,4,1798
p3XHA-lic-hxg-insert	Bme1390I	73,180,573,306,1434,957,351,696,218,13,121,288,217
p3XHA-lic-hxg-insert	BmrFI	73,180,573,306,1434,957,351,696,218,13,121,288,217
p3XHA-lic-hxg-insert	Bsp1286I	451,427,133,51,213,15,731,441,352,546,85,1161,821
p3XHA-lic-hxg-insert	BssKI	73,180,573,306,1434,957,351,696,218,13,121,288,217
p3XHA-lic-hxg-insert	BstSCI	73,180,573,306,1434,957,351,696,218,13,121,288,217
p3XHA-lic-hxg-insert	MhlI	451,427,133,51,213,15,731,441,352,546,85,1161,821
p3XHA-lic-hxg-insert	MspR9I	73,180,573,306,1434,957,351,696,218,13,121,288,217
p3XHA-lic-hxg-insert	ScrFI	73,180,573,306,1434,957,351,696,218,13,121,288,217
p3XHA-lic-hxg-insert	SduI	451,427,133,51,213,15,731,441,352,546,85,1161,821
p3XHA-lic-hxg-insert	StyD4I	73,180,573,306,1434,957,351,696,218,13,121,288,217
p3XHA-lic-hxg-insert	Bse1I	1781,154,26,446,409,175,264,43,118,406,117,13,603,872
p3XHA-lic-hxg-insert	BseMII	2,730,2,431,2,1499,2,515,2,164,2,407,2,1667
p3XHA-lic-hxg-insert	BseNI	1781,154,26,446,409,175,264,43,118,406,117,13,603,872
p3XHA-lic-hxg-insert	BspCNI	2,730,2,429,2,1499,2,517,2,164,2,407,2,1667
p3XHA-lic-hxg-insert	BsrI	1781,154,26,446,409,175,264,43,118,406,117,13,603,872
p3XHA-lic-hxg-insert	BsrSI	1781,154,26,446,409,175,264,43,118,406,117,13,603,872
p3XHA-lic-hxg-insert	HinfI	85,841,208,320,267,131,292,453,22,1591,396,75,65,681
p3XHA-lic-hxg-insert	TspGWI	2,602,2,9,2,1258,2,159,2,1064,2,340,2,1981
p3XHA-lic-hxg-insert	Bst4CI	258,514,89,472,122,436,30,226,283,677,515,313,470,71,951
p3XHA-lic-hxg-insert	Hpy99I	515,874,51,48,33,45,78,15,382,500,13,1243,263,794,573
p3XHA-lic-hxg-insert	HpyCH4III	258,514,89,472,122,436,30,226,283,677,515,313,470,71,951
p3XHA-lic-hxg-insert	TaaI	258,514,89,472,122,436,30,226,283,677,515,313,470,71,951
p3XHA-lic-hxg-insert	TauI	25,599,422,293,219,303,227,14,602,229,122,1084,155,118,1015
p3XHA-lic-hxg-insert	AfiI	61,37,144,244,124,1076,508,93,337,326,1446,279,166,18,174,394
p3XHA-lic-hxg-insert	ApeKI	55,289,676,107,320,568,142,904,366,328,206,68,419,18,81,880
p3XHA-lic-hxg-insert	Bsc4I	61,37,144,244,124,1076,508,93,337,326,1446,279,166,18,174,394
p3XHA-lic-hxg-insert	BseLI	61,37,144,244,124,1076,508,93,337,326,1446,279,166,18,174,394
p3XHA-lic-hxg-insert	BslI	61,37,144,244,124,1076,508,93,337,326,1446,279,166,18,174,394
p3XHA-lic-hxg-insert	FauI	2,2,2,1321,2,753,2,63,2,67,2,2328,2,40,2,837
p3XHA-lic-hxg-insert	Hpy8I	403,928,245,444,59,74,139,13,503,55,17,148,256,758,488,897
p3XHA-lic-hxg-insert	Hpy166II	403,928,245,444,59,74,139,13,503,55,17,148,256,758,488,897
p3XHA-lic-hxg-insert	TseI	55,289,676,107,320,568,142,904,366,328,206,68,419,18,81,880
p3XHA-lic-hxg-insert	HpyCH4IV	102,10,1304,168,57,479,223,208,259,110,43,12,159,328,373,416,1176
p3XHA-lic-hxg-insert	HpySE526I	102,10,1304,168,57,479,223,208,259,110,43,12,159,328,373,416,1176
p3XHA-lic-hxg-insert	MaeII	102,10,1304,168,57,479,223,208,259,110,43,12,159,328,373,416,1176
p3XHA-lic-hxg-insert	MluCI	20,459,30,2033,27,577,11,26,490,255,306,988,75,17,46,52,15
p3XHA-lic-hxg-insert	Sse9I	20,459,30,2033,27,577,11,26,490,255,306,988,75,17,46,52,15
p3XHA-lic-hxg-insert	TaiI	102,10,1304,168,57,479,223,208,259,110,43,12,159,328,373,416,1176
p3XHA-lic-hxg-insert	TasI	20,459,30,2033,27,577,11,26,490,255,306,988,75,17,46,52,15
p3XHA-lic-hxg-insert	BccI	1,44,1,56,1,1637,1,888,1,31,1,668,1,286,1,123,1,1685
p3XHA-lic-hxg-insert	MaeIII	15,1790,441,94,117,20,156,12,660,188,153,58,331,283,116,63,596,334
p3XHA-lic-hxg-insert	PleI	1,925,1,513,1,266,1,436,1,452,1,7,1,1590,1,484,1,745
p3XHA-lic-hxg-insert	PpsI	1,925,1,513,1,266,1,436,1,452,1,7,1,1590,1,484,1,745
p3XHA-lic-hxg-insert	TspDTI	2,264,2,178,2,943,2,540,2,1429,2,301,2,75,2,934,2,745
p3XHA-lic-hxg-insert	BsiSI	73,140,24,15,64,538,587,1371,710,242,110,67,34,404,190,26,147,489,196
p3XHA-lic-hxg-insert	HapII	73,140,24,15,64,538,587,1371,710,242,110,67,34,404,190,26,147,489,196
p3XHA-lic-hxg-insert	HpaII	73,140,24,15,64,538,587,1371,710,242,110,67,34,404,190,26,147,489,196
p3XHA-lic-hxg-insert	HpyCH4V	289,88,181,103,11,472,320,6,10,171,397,797,244,281,90,335,296,489,847
